Name,Type,Latitude,Longitude
시즌아이 PC방,문화유흥업소,37.4828988,126.9739501
사이버 메카PC방,문화유흥업소,37.507904,126.9390924
인터라켄 PC방,문화유흥업소,37.4878954,126.9814771
행복한 PC방,문화유흥업소,37.5123476,126.9443888
오투 PC존,문화유흥업소,37.5041666,126.9455513
존앤존PC방,문화유흥업소,37.48744,126.9818474
몽키타운 PC방,문화유흥업소,37.5117029,126.9444374
떴다 PC방,문화유흥업소,37.4952808,126.9554244
매니아존 PC방,문화유흥업소,37.5129281,126.9436046
고릴라 PC방,문화유흥업소,37.4827805,126.9727803
아지트피씨존,문화유흥업소,37.5123517,126.9451443
켄즈피씨카페,문화유흥업소,37.5054888,126.9466004
즐겨찾기 PC방,문화유흥업소,37.5124675,126.9467172
아이러브 PC방,문화유흥업소,37.5124674,126.9430705
싸이월드넷 PC방,문화유흥업소,37.5127619,126.9366335
enter pc방,문화유흥업소,37.4948766,126.9576001
와우PC방,문화유흥업소,37.4984301,126.9286727
싸이버파크PC방 노량진점,문화유흥업소,37.5133386,126.9458849
슈가젬PC방 신대방점,문화유흥업소,37.4946085,126.9270502
인터파크 PC방,문화유흥업소,37.5124296,126.9522795
로하스PC방 신대방2호점,문화유흥업소,37.4976892,126.9244775
게임이너스 숭실대점,문화유흥업소,37.4971976,126.9534163
헬로PC방,문화유흥업소,37.5076346,126.9599688
메인PC방,문화유흥업소,37.4996093,126.9329285
늑대와여우PC라운지 중앙지점,문화유흥업소,37.5050881,126.9571012
아이비스 PC방,문화유흥업소,37.5017193,126.9342986
피플러스 PC방,문화유흥업소,37.4841112,126.9816042
인터라켄PC방(남성역점),문화유흥업소,37.4827234,126.9735692
3POP PC,문화유흥업소,37.5122033,126.9317414
수PC방,문화유흥업소,37.5058239,126.9468886
아이닉스PC방,문화유흥업소,37.4841064,126.9793768
컬러PC방,문화유흥업소,37.5126162,126.9436916
사이버플러스 PC방,문화유흥업소,37.4948859,126.9581462
사이버리아 멀티PC방,문화유흥업소,37.5126967,126.9308125
존앤존PC방 (신대방삼거리역점),문화유흥업소,37.4995968,126.9306476
멜론PC방,문화유흥업소,37.4903375,126.9080654
배틀짱PC방,문화유흥업소,37.4975509,126.934972
와우PC존,문화유흥업소,37.5102589,126.9457891
와우PC방,문화유흥업소,37.5122331,126.9460905
인터파크 수 PC방,문화유흥업소,37.4953476,126.9540087
준 PC방,문화유흥업소,37.5104121,126.945796
게이트 PC방,문화유흥업소,37.5114781,126.9444893
인터쿨 PC방,문화유흥업소,37.5108466,126.9450577
매니악스 PC방,문화유흥업소,37.5003049,126.9312279
오픈업 PC방,문화유흥업소,37.4850377,126.9802698
모던 PC방,문화유흥업소,37.5103264,126.9454839
제우스 PC방,문화유흥업소,37.4977296,126.9303214
매직월드 PC방,문화유흥업소,37.4961667,126.953001
Camp PC방,문화유흥업소,37.4846165,126.9791799
하이넷 PC방,문화유흥업소,37.5055708,126.9471071
풀하우스 PC,문화유흥업소,37.512585,126.9383995
CUBE PC,문화유흥업소,37.5120291,126.9455481
인터페이스 PC존,문화유흥업소,37.5119063,126.9457229
인터페이스 PC존,문화유흥업소,37.5119063,126.9457229
타잔 PC방,문화유흥업소,37.512873,126.9386635
스펀지 PC방,문화유흥업소,37.5090614,126.9613549
루키2 PC방,문화유흥업소,37.5125257,126.9425448
쇼PC방,문화유흥업소,37.4770773,126.9801055
몽키아일랜드 PC방,문화유흥업소,37.4787482,126.9799598
로터스PC방,문화유흥업소,37.4882573,126.9818578
A플러스 PC방,문화유흥업소,37.512569,126.9434491
펀조아 PC방,문화유흥업소,37.484986,126.9796068
겜노리 PC방,문화유흥업소,37.5000992,126.9308044
호야 PC월드,문화유흥업소,37.5123836,126.9374533
매직엔PC방(중대점),문화유흥업소,37.5085081,126.9617471
JAM PC방,문화유흥업소,37.4970123,126.9441354
클랜PC방,문화유흥업소,37.5080707,126.9613969
PC락,문화유흥업소,37.512492,126.9445191
아이닉스 PC방,문화유흥업소,37.5133706,126.9439197
이재승컴퍼니 PC방,문화유흥업소,37.5078522,126.9614565
트릭PC방 중계점,문화유흥업소,37.5120751,126.9359047
와우PC방,문화유흥업소,37.5109158,126.9443841
매니아존 PC방,문화유흥업소,37.5103863,126.9459264
와우PC방 3호점,문화유흥업소,37.5119984,126.9452398
사이버펠리스 PC방,문화유흥업소,37.5011152,126.9410647
아이그린PC방,문화유흥업소,37.5028937,126.9365383
파라다이스 PC방,문화유흥업소,37.4782473,126.9804752
아우토반 PC방,문화유흥업소,37.4949321,126.9566438
좋은친구들 PC방,문화유흥업소,37.5003119,126.9322015
로하스PC방 상도3동점,문화유흥업소,37.5021517,126.934288
DT PC방,문화유흥업소,37.5007494,126.9523896
자이PC존,문화유흥업소,37.4991126,126.9316011
모노폴리 PC방,문화유흥업소,37.5107748,126.9444381
프로 PC방,문화유흥업소,37.4856189,126.9807956
JJ PC방,문화유흥업소,37.5083285,126.9616139
샤인 PC방,문화유흥업소,37.5123461,126.9464361
시즌아이 PC방,문화유흥업소,37.4787482,126.9799598
수피아PC방,문화유흥업소,37.4912097,126.9248657
더블유PC방,문화유흥업소,37.4946696,126.9563059
주식회사 명택,문화유흥업소,37.5077735,126.9599838
MAX PC방,문화유흥업소,37.5082307,126.9397607
인투스PC방,문화유흥업소,37.4970705,126.9446136
루나틱하이 PC,문화유흥업소,37.5127891,126.9434743
캡틴잭의모험PC방,문화유흥업소,37.498817,126.9298049
탑 피시,문화유흥업소,37.5100745,126.9448167
이네이처 PC방,문화유흥업소,37.5130743,126.9455527
씨월드 피시,문화유흥업소,37.4821491,126.9731135
유니넷 PC ZONE,문화유흥업소,37.5125918,126.9369609
샵 PC방,문화유흥업소,37.4840264,126.972017
번개 PC방,문화유흥업소,37.4875058,126.9103398
아토즈PC방,문화유흥업소,37.4896797,126.9096286
3POP PC방,문화유흥업소,37.4998754,126.9289206
맥스피드PC 보라매점,문화유흥업소,37.498726,126.9277162
아이닉스 PC방,문화유흥업소,37.4887069,126.9803907
에버피씨,문화유흥업소,37.5122042,126.9351382
갤러리 PC방,문화유흥업소,37.4986134,126.9295104
4uPC,문화유흥업소,37.4891996,126.9820406
본PC방(숭실대점),문화유흥업소,37.4982774,126.9527476
놀토PC방,문화유흥업소,37.4856219,126.9804168
장동민의 옹PC,문화유흥업소,37.5009179,126.9330547
시즌아이PC방(신대방본점),문화유흥업소,37.4894765,126.9073327
팀제이PC방,문화유흥업소,37.5069892,126.9584078
매직엔PC방 노량진점,문화유흥업소,37.5132736,126.9461731
제노PC방 남성역점,문화유흥업소,37.4846491,126.9703802
현대PC,문화유흥업소,37.5010164,126.9331879
SNS PC,문화유흥업소,37.4873202,126.9814397
스타덤PC,문화유흥업소,37.5080962,126.9262539
기린PC방,문화유흥업소,37.4897649,126.9077311
스타PC방,문화유흥업소,37.4980298,126.9207304
3POP 피씨방,문화유흥업소,37.4831049,126.9733016
킹PC,문화유흥업소,37.4773722,126.9809721
동키타운,문화유흥업소,37.51219,126.9452009
개컨PC방,문화유흥업소,37.4942968,126.9563326
엔탑피씨방(N-Top PC),문화유흥업소,37.499818,126.9321903
세븐PC방,문화유흥업소,37.5041414,126.9374084
아이닉스PC방,문화유흥업소,37.4876234,126.9815927
긱스타 PC방 1호점,문화유흥업소,37.4948968,126.9574449
하늘다리PC방,문화유흥업소,37.4976141,126.9533347
파이터PC방,문화유흥업소,37.4887542,126.9069836
토끼와 거북이,문화유흥업소,37.4949321,126.9566438
피에스타PC방 노량진본점,문화유흥업소,37.5133683,126.9456831
남성PC,문화유흥업소,37.4846377,126.9705206
LEAGUE PC방 대방점,문화유흥업소,37.4984841,126.9239051
스타덤PC 노량진본점,문화유흥업소,37.5125684,126.9354197
포포PC방 노량진점,문화유흥업소,37.5128741,126.9440021
시즌아이PC방 신대방점,문화유흥업소,37.4974963,126.9276479
몬스터PC방 3호점,문화유흥업소,37.5080707,126.9613969
시즌아이PC cafe 숭실대점,문화유흥업소,37.4998743,126.9273651
3POP PC카페(이수역점),문화유흥업소,37.4856189,126.9807956
망고PC,문화유흥업소,37.4989589,126.929254
황제PC,문화유흥업소,37.4776948,126.9780598
강구PC방,문화유흥업소,37.4997238,126.9322404
조이PC방,문화유흥업소,37.4853912,126.9811402
e-sports center 상도동점,문화유흥업소,37.5042497,126.9501217
몬스터PC방 2호점,문화유흥업소,37.5085388,126.9611506
몬스터PC방 1호점,문화유흥업소,37.5079603,126.9609313
아이센스PC방,문화유흥업소,37.4862548,126.9733325
비원PC,문화유흥업소,37.5127558,126.9444871
이스포츠센터-중앙대점,문화유흥업소,37.4995147,126.9514462
CAFE&MAXSPEED PC 상도점,문화유흥업소,37.4987948,126.9303401
엔큐브 대방점,문화유흥업소,37.5122151,126.9321507
황제PC,문화유흥업소,37.4976148,126.9304791
THE MAZE VR,문화유흥업소,37.5139758,126.9451927
킹 PC,문화유흥업소,37.4862072,126.9794308
3POP PC방,문화유흥업소,37.5133185,126.9447798
3POP PC CAFE,문화유흥업소,37.4784623,126.9811106
PC놀이터,문화유흥업소,37.4981403,126.9343857
7seven PC,문화유흥업소,37.4993477,126.9316928
바닐라,문화유흥업소,37.4848449,126.9788206
따봉PC,문화유흥업소,37.4790705,126.980845
최고pc,문화유흥업소,37.4884491,126.9077921
판도라PC카페,문화유흥업소,37.4868448,126.9797082
루나틱하이PC,문화유흥업소,37.5108466,126.9450577
topstar PC,문화유흥업소,37.4986134,126.9295104
하트PC,문화유흥업소,37.4897549,126.9089886
샹떼PC방,문화유흥업소,37.4999697,126.9246811
PNP PC,문화유흥업소,37.5063221,126.94004
하늘다리PC,문화유흥업소,37.4953631,126.9548386
POPO PC,문화유흥업소,37.5133529,126.9432469
ENTER2PC방,문화유흥업소,37.4948766,126.9576001
피에스타PC방 보라매점,문화유흥업소,37.491293,126.9240603
덤프PC방,문화유흥업소,37.4859926,126.9691361
3D 플스방,문화유흥업소,37.5130664,126.94477
피플 앤 플스방,문화유흥업소,37.4874357,126.9813567
위닝 배틀,문화유흥업소,37.494993,126.9564009
피플앤플스방,문화유흥업소,37.4874357,126.9813567
짱오락실,문화유흥업소,37.4873202,126.9814397
MATRIX VR,문화유흥업소,37.5117029,126.9444374
(주)게임알로,문화유흥업소,37.4818404,126.9703588
케이티하이텔주식회사,문화유흥업소,37.492538,126.9235992
주식회사 빌리아너스,문화유흥업소,37.5130256,126.9347035
(주)이클리스게임즈,문화유흥업소,37.5128292,126.9346022
(주)비트에볼루션,문화유흥업소,37.4773706,126.9790184
(주)신상네트워크,문화유흥업소,37.4923207,126.9252545
넥스트 게임스,문화유흥업소,37.5050881,126.9571012
주식회사 비즈팝,문화유흥업소,37.4907098,126.9231715
세일온라인,문화유흥업소,37.5006811,126.9425582
멜론 소프트,문화유흥업소,37.4876225,126.9071323
온디자인,문화유흥업소,37.5049996,126.957378
(주)쉬프트모바일,문화유흥업소,37.4876225,126.9071323
주식회사 올웨이즈,문화유흥업소,37.4999587,126.9245322
명진상사,문화유흥업소,37.5120921,126.9550668
FCL 프랜차이징,문화유흥업소,37.5116796,126.9344198
(주)와이피소프트,문화유흥업소,37.4876225,126.9071323
주식회사 디아이와이게임,문화유흥업소,37.4963462,126.9568865
주식회사 조이롤,문화유흥업소,37.4963111,126.9574596
(주) 푸토게임즈,문화유흥업소,37.4917374,126.9251157
늘 좋은생각,문화유흥업소,37.4986134,126.9295104
(주)블랙루비스튜디오,문화유흥업소,37.4881706,126.9071041
재원게임,문화유흥업소,37.4781707,126.9790132
위저드 게임즈,문화유흥업소,37.48297,126.9794635
드림애셋 주식회사,문화유흥업소,37.4867945,126.9725834
JnS엔터테인먼트,문화유흥업소,37.4858099,126.9797562
네오넷,문화유흥업소,37.4788494,126.9806004
케이티하이텔주식회사,문화유흥업소,37.492538,126.9235992
(주)비트에볼루션,문화유흥업소,37.4773706,126.9790184
(주)신상네트워크,문화유흥업소,37.4923207,126.9252545
주식회사 비즈팝,문화유흥업소,37.4907098,126.9231715
늘 좋은생각,문화유흥업소,37.4986134,126.9295104
이수게임랜드,문화유흥업소,37.4848079,126.9796443
스릴러게임장,문화유흥업소,37.4879317,126.98193
로얄게임장,문화유흥업소,37.4861043,126.981809
사당게임랜드,문화유흥업소,37.478707,126.9813316
신대방게임랜드,문화유흥업소,37.5144575,126.9299288
위닝플스 노량진점,문화유흥업소,37.5130496,126.9457114
트리플엑스 노량진점,문화유흥업소,37.5128993,126.9448233
게임샷,문화유흥업소,37.5077641,126.9603447
정인오락실,문화유흥업소,37.5129837,126.9449906
삼미컴퓨터게임장,문화유흥업소,37.5028642,126.9361609
우주오락실,문화유흥업소,37.488407,126.9727134
어뮤즈타운,문화유흥업소,37.5127094,126.9449436
게임랜드,문화유흥업소,37.5080962,126.9262539
모펀청소년게임센터,문화유흥업소,37.4797689,126.9813782
코인노래오락실,문화유흥업소,37.5113505,126.9442252
코인노래오락실(노량진2호점),문화유흥업소,37.5123517,126.9451443
코인노래,문화유흥업소,37.5119905,126.9458722
코인노래오락실,문화유흥업소,37.4866841,126.9810209
코인노래오락실,문화유흥업소,37.498552,126.9290035
sWitch 오락실,문화유흥업소,37.4859853,126.9813899
sWitch 오락실,문화유흥업소,37.484608,126.9816382
J게임랜드,문화유흥업소,37.4868878,126.9810351
멀티인형뽑기샵,문화유흥업소,37.5078473,126.9624727
태평뽑기샵,문화유흥업소,37.4862393,126.9806459
뽑기언니,문화유흥업소,37.487352,126.9802135
토이스토리,문화유흥업소,37.512271,126.9440856
CRANE WORLD,문화유흥업소,37.4875992,126.9808829
지투존,문화유흥업소,37.4873202,126.9814397
핫토이,문화유흥업소,37.5133706,126.9439197
뽑GO,문화유흥업소,37.5121617,126.9463765
게임빌리지(GAME VILLAGE),문화유흥업소,37.4870718,126.9809534
인형뽑기월드,문화유흥업소,37.5131821,126.9435977
인형뽑기,문화유흥업소,37.4876421,126.9806347
나노게임파크,문화유흥업소,37.5133683,126.9456831
GOGO SHOP,문화유흥업소,37.5129281,126.9436046
깨비깨비 인형뽑기,문화유흥업소,37.4798872,126.9813088
더뽀짱,문화유흥업소,37.5139059,126.9433194
왓따뽀브리,문화유흥업소,37.5075785,126.9616854
퀸 오락실,문화유흥업소,37.5046861,126.9383643
리얼엔젤플러스(주)블루스톤 스포츠 내 게임장,문화유흥업소,37.5067109,126.9679578
픽미업,문화유흥업소,37.5134185,126.944644
뽑아가세용,문화유흥업소,37.4841592,126.9713424
지팀장#,문화유흥업소,37.4869323,126.9799207
패밀리 게임장,문화유흥업소,37.5052953,126.937072
뽑GO방,문화유흥업소,37.4825095,126.9734285
위닝플스,문화유흥업소,37.5125251,126.9450921
캡틴플스(이수역점),문화유흥업소,37.4873202,126.9814397
TOY짱,문화유흥업소,37.5127558,126.9444871
상도게임랜드,문화유흥업소,37.5030675,126.9367213
뽑스,문화유흥업소,37.5036789,126.935378
도서출판 이룸,문화유흥업소,37.5102072,126.96152
(주)아이피지 박스,문화유흥업소,37.4959046,126.9822911
래,문화유흥업소,37.4817262,126.9782728
대한 프로덕션,문화유흥업소,37.4860644,126.9078381
(주)에듀메카,문화유흥업소,37.5127631,126.9482239
다임미디어,문화유흥업소,37.5142626,126.9297535
노마드픽쳐스(주),문화유흥업소,37.4917374,126.9251157
마이엠알,문화유흥업소,37.4897954,126.9760224
JS music Entertainment,문화유흥업소,37.5032857,126.9462717
대덕사,문화유흥업소,37.4978253,126.9211235
(사단법인)철도지하철예술진흥연구원,문화유흥업소,37.4789124,126.9809071
메디슨 뮤직,문화유흥업소,37.4936274,126.955522
연뮤직,문화유흥업소,37.5096803,126.9364329
이준엔터테인먼트,문화유흥업소,37.4926776,126.9130405
둥스뮤직엔터테인먼트,문화유흥업소,37.4960609,126.9530567
솔트레코드,문화유흥업소,37.5064835,126.9515596
민주윤음악사,문화유흥업소,37.5120921,126.9550668
(주)쿨웨이브,문화유흥업소,37.4811534,126.9809117
바니홀,문화유흥업소,37.5001148,126.9422403
하나의 코리아,문화유흥업소,37.4943243,126.9539549
엠엔스타 노래뮤비방 보라매1호점,문화유흥업소,37.4996484,126.9211595
주식회사 픽셀라인,문화유흥업소,37.5026609,126.9249513
퍼니징크스협동조합,문화유흥업소,37.4869322,126.9103673
일류ENT,문화유흥업소,37.4770773,126.9801055
팀(TIM) 녹음실,문화유흥업소,37.4926268,126.9560015
브로뮤직,문화유흥업소,37.4821249,126.9669313
ViolinMuseuM,문화유흥업소,37.4986738,126.9333003
솔미디어,문화유흥업소,37.5049862,126.9448356
래,문화유흥업소,37.4817262,126.9782728
JS music Entertainment,문화유흥업소,37.5032857,126.9462717
대덕사,문화유흥업소,37.4978253,126.9211235
다보사,문화유흥업소,37.4989895,126.9377193
(사단법인)철도지하철예술진흥연구원,문화유흥업소,37.4789124,126.9809071
연뮤직,문화유흥업소,37.5096803,126.9364329
(주)쿨웨이브,문화유흥업소,37.4811534,126.9809117
하나의 코리아,문화유흥업소,37.4943243,126.9539549
퍼니징크스협동조합,문화유흥업소,37.4869322,126.9103673
일류ENT,문화유흥업소,37.4770773,126.9801055
팀(TIM) 녹음실,문화유흥업소,37.4926268,126.9560015
솔미디어,문화유흥업소,37.5049862,126.9448356
에이스노래연습장,문화유흥업소,37.4898621,126.9818676
킹노래연습장,문화유흥업소,37.4881103,126.9810038
알파고노래연습장,문화유흥업소,37.4770645,126.9782724
이슈,문화유흥업소,37.477447,126.980771
오디션 노래연습장,문화유흥업소,37.4870716,126.9812452
쿨노래연습장(연소자실7),문화유흥업소,37.4862754,126.9802327
아하노래연습장,문화유흥업소,37.489037,126.9720071
시작 노래연습장,문화유흥업소,37.4823956,126.9732763
골드노래연습장,문화유흥업소,37.4905081,126.9082958
청개구리노래연습장,문화유흥업소,37.4903375,126.9080654
평화노래연습장,문화유흥업소,37.4873915,126.9085029
생방송노래방(연소자실6),문화유흥업소,37.5119091,126.9355869
홍콩노래연습장,문화유흥업소,37.4912653,126.924088
앵콜노래연습장,문화유흥업소,37.4953687,126.9272203
SBS노래연습장,문화유흥업소,37.498726,126.9277162
KBS노래연습장,문화유흥업소,37.4990385,126.9517983
딩동댕노래연습장,문화유흥업소,37.5016469,126.9495139
스타노래연습장,문화유흥업소,37.5046936,126.9457328
앵무새노래연습실(연소자실2),문화유흥업소,37.5042261,126.9384138
명성노래연습장,문화유흥업소,37.4991126,126.9316011
휠,문화유흥업소,37.4996093,126.9329285
팡팡노래방(연소자실5),문화유흥업소,37.4975373,126.9438961
고고씽R노래연습장,문화유흥업소,37.495031,126.9571241
아하,문화유흥업소,37.5080965,126.9606432
디노사이버,문화유흥업소,37.4881103,126.9810038
태양노래방,문화유흥업소,37.4815762,126.9809376
열린노래연습장,문화유흥업소,37.4859853,126.9813899
뱅크노래연습장,문화유흥업소,37.5118985,126.9339119
훼미리노래방,문화유흥업소,37.4897549,126.9089886
K-2-2 노래연습장,문화유흥업소,37.5065542,126.9570616
S.F. 노래연습장,문화유흥업소,37.5085388,126.9611506
SBS노래연습장,문화유흥업소,37.4882573,126.9818578
연지노래연습장,문화유흥업소,37.4838922,126.9808711
천지 노래연습장,문화유흥업소,37.4781416,126.9791888
25시노래방,문화유흥업소,37.4789669,126.9795993
라이브노래연습장,문화유흥업소,37.4851299,126.9695109
모모노래연습장,문화유흥업소,37.4849308,126.9686825
오딧세이노래연습장,문화유흥업소,37.5001652,126.9281401
원 노래연습장,문화유흥업소,37.5108319,126.9322428
팡팡노래연습장,문화유흥업소,37.5128499,126.9352987
초원노래연습장,문화유흥업소,37.4977767,126.9218287
골든벨노래연습장,문화유흥업소,37.4994343,126.9512182
오백냥노래연습장,문화유흥업소,37.5042988,126.9396772
네박자노래연습장,문화유흥업소,37.4990697,126.9303498
궁전노래연습장,문화유흥업소,37.4989784,126.9292213
서울노래연습장,문화유흥업소,37.4999016,126.9313705
특급노래연습장,문화유흥업소,37.5009179,126.9330547
유쾌한 노래연습장,문화유흥업소,37.4973239,126.9533252
나룻터노래연습장,문화유흥업소,37.5121955,126.9513813
짱노래연습장,문화유흥업소,37.5127558,126.9444871
으랏차차 노래연습장,문화유흥업소,37.4888356,126.9816249
보스노래연습장,문화유흥업소,37.477371,126.9801061
제일노래연습장,문화유흥업소,37.4782412,126.9806053
큐노래연습장,문화유흥업소,37.4778365,126.9782874
현대노래연습장,문화유흥업소,37.4784593,126.9813316
호박노래연습장,문화유흥업소,37.4797927,126.9809042
K2 노래연습장,문화유흥업소,37.4870718,126.9809534
파티노래연습장,문화유흥업소,37.4876853,126.981247
불타는노래연습장,문화유흥업소,37.4836308,126.9734708
스타노래연습장,문화유흥업소,37.4826689,126.9732104
신바람노래연습장,문화유흥업소,37.5058114,126.9343468
따봉노래연습장,문화유흥업소,37.4900889,126.9084693
앵콜노래연습장,문화유흥업소,37.5073899,126.9401459
란노래연습장,문화유흥업소,37.5122409,126.9357111
진진노래연습장,문화유흥업소,37.512864,126.9380618
무조건 노래연습장,문화유흥업소,37.4981802,126.9277421
원투쓰리,문화유흥업소,37.4980298,126.9207304
SBS 노래연습장,문화유흥업소,37.4956768,126.9537418
조은노래연습장,문화유흥업소,37.5035337,126.9372609
오디션노래연습장,문화유흥업소,37.5030403,126.9365
5030 노래연습장,문화유흥업소,37.5004682,126.931558
사랑노래연습장,문화유흥업소,37.4991141,126.9305776
베토벤노래연습장,문화유흥업소,37.4988138,126.9434597
파크노래연습장,문화유흥업소,37.5001897,126.9327427
짱 노래연습장,문화유흥업소,37.495192,126.956077
울트라모던2노래연습장,문화유흥업소,37.5071298,126.9585156
K-2 노래연습장,문화유흥업소,37.5065542,126.9570616
OK,문화유흥업소,37.5123476,126.9443888
신세계노래연습장,문화유흥업소,37.4785281,126.9805335
대박노래연습장,문화유흥업소,37.4826448,126.9815642
까치노래연습장,문화유흥업소,37.4770414,126.9808567
토마토노래연습장,문화유흥업소,37.4845169,126.9789189
해피데이,문화유흥업소,37.48441,126.9784387
테마파티 노래연습장,문화유흥업소,37.4846,126.9712504
소리샘노래연습장,문화유흥업소,37.498969,126.9211636
상록수노래연습장,문화유흥업소,37.5080544,126.9388878
사계절노래연습장,문화유흥업소,37.5128644,126.9383107
파티파티노래연습장,문화유흥업소,37.5123836,126.9374533
SBS노래연습장,문화유흥업소,37.5131457,126.9380262
뉴스타노래연습장,문화유흥업소,37.504319,126.938725
큐 노래연습장,문화유흥업소,37.5048806,126.9408543
타임,문화유흥업소,37.4986309,126.9288564
MBC 노래연습장,문화유흥업소,37.4953662,126.9535606
코러스노래연습장,문화유흥업소,37.5075181,126.9595304
일번지노래연습장,문화유흥업소,37.4852914,126.9802313
i럭셔리노래연습장,문화유흥업소,37.498745,126.9292235
스핑크스 노래연습장,문화유흥업소,37.499929,126.920282
짱노래연습장,문화유흥업소,37.4874991,126.9118664
뉴스타 노래연습장,문화유흥업소,37.4986972,126.9334991
탈렌트 노래연습장,문화유흥업소,37.4854751,126.9802119
딱조아 노래연습장,문화유흥업소,37.4781386,126.980506
홍 노래연습장,문화유흥업소,37.4870428,126.9092893
코리아 노래연습장,문화유흥업소,37.4889011,126.9813933
신바람노래연습장,문화유흥업소,37.5043615,126.9504356
119노래연습장,문화유흥업소,37.4868065,126.980905
네트노래연습장,문화유흥업소,37.4773588,126.9807733
신바람2노래연습장,문화유흥업소,37.5058114,126.9343468
쌍쌍노래연습장,문화유흥업소,37.5020156,126.9340852
우리노래연습장,문화유흥업소,37.4979265,126.9231317
휴노래연습장,문화유흥업소,37.4873202,126.9814397
끌리오노래연습장,문화유흥업소,37.4984301,126.9286727
궁전노래연습장,문화유흥업소,37.4835289,126.9797058
바다 노래연습장,문화유흥업소,37.4771154,126.9784679
디지털노래연습장,문화유흥업소,37.4993033,126.9271912
르네상스 노래연습장,문화유흥업소,37.4806792,126.9808899
허브 노래연습장,문화유흥업소,37.4878008,126.9808564
어머나 노래연습장,문화유흥업소,37.4994101,126.9312203
K2 노래연습장,문화유흥업소,37.5129396,126.9453962
열린노래연습장,문화유흥업소,37.5022445,126.9351813
현대노래연습장,문화유흥업소,37.4800519,126.9813902
고고노래연습장,문화유흥업소,37.4958558,126.9533016
열창 노래연습장,문화유흥업소,37.477441,126.9802837
수노래연습장총신대점1,문화유흥업소,37.48744,126.9818474
(주)에스알디컨티넨탈,문화유흥업소,37.48744,126.9818474
수노래연습장총신대점3,문화유흥업소,37.48744,126.9818474
장윤정 노래연습장,문화유흥업소,37.5058239,126.9468886
별밤지기 노래연습장,문화유흥업소,37.4865466,126.9806541
짱노래연습장,문화유흥업소,37.4773831,126.9804598
DJ노래연습장,문화유흥업소,37.5073621,126.9396509
팡팡노래연습장,문화유흥업소,37.4907774,126.9084841
조아조아노래연습장,문화유흥업소,37.4995968,126.9306476
모아 노래연습장,문화유흥업소,37.4858542,126.9808105
K2 노래연습장,문화유흥업소,37.4837506,126.9724301
궁전노래연습장,문화유흥업소,37.4836684,126.9733358
뚱딴지노래연습장,문화유흥업소,37.5128829,126.9364655
쿨노래연습장,문화유흥업소,37.4976172,126.924293
21세기노래연습장,문화유흥업소,37.4854028,126.9800817
자기야노래연습장,문화유흥업소,37.5045435,126.9373337
파티파티 노래연습장,문화유흥업소,37.511305,126.9445731
디지털 노래연습장,문화유흥업소,37.50267,126.9359036
고고씽노래연습장,문화유흥업소,37.4950408,126.9570177
팬클럽노래연습장,문화유흥업소,37.4784029,126.9803396
파크 노래연습장,문화유흥업소,37.4907098,126.9231715
와와노래연습장,문화유흥업소,37.4780556,126.98
프로방스 노래연습장,문화유흥업소,37.4872656,126.9809564
파파코노래연습장,문화유흥업소,37.4771595,126.9795041
원노래연습장,문화유흥업소,37.4771632,126.979833
자이노래연습장,문화유흥업소,37.4848238,126.9811694
파파코노래연습장,문화유흥업소,37.5046861,126.9383643
파티파티 노래연습장,문화유흥업소,37.4869793,126.9805657
비타민노래연습장,문화유흥업소,37.5131398,126.9396789
짱노래연습장,문화유흥업소,37.4833634,126.9716292
해성 노래연습장,문화유흥업소,37.4784223,126.980812
에이스노래연습장,문화유흥업소,37.5079622,126.9402532
땡큐노래연습장,문화유흥업소,37.4902184,126.9082435
라이브노래연습장,문화유흥업소,37.4787482,126.9799598
나가수노래연습장,문화유흥업소,37.4985319,126.9520734
베토벤노래연습장,문화유흥업소,37.512123,126.9374253
축제노래연습장,문화유흥업소,37.4979711,126.9527473
궁전노래연습장,문화유흥업소,37.49006,126.97817
청와대노래연습장,문화유흥업소,37.4875706,126.9089718
월드노래연습장,문화유흥업소,37.5021223,126.935019
일번지노래연습장,문화유흥업소,37.4991699,126.9211562
쟁반노래연습장,문화유흥업소,37.5049181,126.9370027
팡팡노래연습장,문화유흥업소,37.4773722,126.9809721
딱이야노래연습장,문화유흥업소,37.499195,126.9333495
원투노래연습장,문화유흥업소,37.4840738,126.9807149
잇츠코인노래연습장,문화유흥업소,37.5070278,126.9585894
코인노래연습장,문화유흥업소,37.5134095,126.9428253
코인노래연습장,문화유흥업소,37.4876421,126.9806347
코인수노래연습장 노량진점,문화유흥업소,37.5129281,126.9436046
필하모니노래연습장,문화유흥업소,37.4977527,126.9277064
뮤직박스 코인노래연습장,문화유흥업소,37.5125407,126.9364196
룰루랄라 동전노래연습장,문화유흥업소,37.5123446,126.9383271
가수코인노래연습장,문화유흥업소,37.5125597,126.9374938
청개구리 노래연습장,문화유흥업소,37.4989866,126.9296984
스타코인노래연습장,문화유흥업소,37.4784068,126.9813606
이화노래연습장,문화유흥업소,37.483982,126.9730352
SBS노래연습장,문화유흥업소,37.5127908,126.9434466
비트코인동전노래연습장,문화유흥업소,37.4947387,126.9567844
불놀이야노래연습장,문화유흥업소,37.4827234,126.9735692
샤우팅노래연습장,문화유흥업소,37.5114781,126.9444893
코노코노 코인노래연습장,문화유흥업소,37.4846491,126.9703802
